drug_id,model1,model2,t_stat,p_value
181.0,esn,arc,0.6164124611223096,0.5395937582028385
181.0,ar,arc,-2.579998610145057,0.01194994693490681
182.0,con,ens,1.510874124662541,0.1352586274911389
182.0,con,esn,0.2347507727883827,0.8150778704548143
182.0,con,ar,1.7185514791822118,0.09005401623426633
182.0,con,arc,1.2360323793214363,0.2205202438006094
182.0,ens,esn,-1.4840306259002238,0.14222685247415204
182.0,ens,ar,0.24770185966910171,0.8050800418986092
182.0,ens,arc,-0.2548729241477161,0.799558061398334
182.0,esn,ar,1.4332642578055588,0.15617131433309223
182.0,esn,arc,1.2735958572670607,0.2069604181104671
182.0,ar,arc,-0.5985944901629974,0.5513483313679528
184.0,con,ens,2.3830166788643345,0.019850387808469146
184.0,con,esn,0.4637843091294601,0.6442210566937357
184.0,con,ar,2.081146745573736,0.04102824478659296
184.0,con,arc,2.245603208188754,0.027843733486352443
184.0,ens,esn,-1.4416060652621978,0.15380989038100767
184.0,ens,ar,0.4750696211792443,0.6361955411010828
184.0,ens,arc,0.5064128364103788,0.6141358585139626
184.0,esn,ar,1.6700242066514452,0.0993179253720052
184.0,esn,arc,1.8228154988235357,0.07254158470592384
184.0,ar,arc,-0.23273848673064165,0.8166341008862158
185.0,con,ens,2.1619797245109935,0.033991353479453604
185.0,con,esn,-0.5653562313190605,0.5736137460748647
185.0,con,ar,2.529788835185863,0.01363384912321993
185.0,con,arc,2.100008971609579,0.03928213678467223
185.0,ens,esn,-2.6027034443472563,0.011252226222894558
185.0,ens,ar,0.8058373110039602,0.4230274235621011
185.0,ens,arc,0.2792393342606216,0.7808729616512109
185.0,esn,ar,2.808311536491421,0.006426908559223951
185.0,esn,arc,2.496188835759191,0.014877299596962771
185.0,ar,arc,-1.0117188377165602,0.31510798472505963
186.0,con,ens,1.0531700515962792,0.2958340977245566
186.0,con,esn,0.7112188843380653,0.47927872889120593
186.0,con,ar,1.7484979503980809,0.08470014778254523
186.0,con,arc,1.9395091994411973,0.05641300666419619
186.0,ens,esn,-0.6096239631855305,0.544057005320854
186.0,ens,ar,1.919191723169993,0.058979692587979304
186.0,ens,arc,1.455745195025007,0.14987077277986657
186.0,esn,ar,1.8316107471078071,0.07120430443045671
186.0,esn,arc,2.2437093877130376,0.027971332334367813
186.0,ar,arc,-1.1566587715922765,0.25128873558203657
187.0,con,ens,-0.18363822817440653,0.8548519025261768
187.0,con,esn,-1.772852743412317,0.08079851045953813
187.0,con,ar,-0.46877926064957204,0.6407491566672956
187.0,con,arc,-1.1591801537387816,0.2504974188860327
187.0,ens,esn,-1.781726503201379,0.07932555664282954
187.0,ens,ar,-0.428695529815422,0.6695199958807088
187.0,ens,arc,-1.3998727991271422,0.1661649051602
187.0,esn,ar,1.5352852073169263,0.12942291280584814
187.0,esn,arc,0.4883909945996193,0.6268676120413657
187.0,ar,arc,-1.6177478434972692,0.1104156714248365
188.0,con,ens,0.9715703043678715,0.33456273071777476
188.0,con,esn,-0.9589409901175053,0.34084266964960797
188.0,con,ar,1.8568738582028033,0.06747746365130274
188.0,con,arc,1.8015242319323583,0.07586595500750277
188.0,ens,esn,-2.0289438677206664,0.04621490120164678
188.0,ens,ar,1.4531859800473985,0.15057787856835847
188.0,ens,arc,1.3131977100306365,0.19334464232799828
188.0,esn,ar,2.8136142685187058,0.006332471532780802
188.0,esn,arc,2.830303960625338,0.006043504226707361
188.0,ar,arc,-1.076898263414514,0.28517125411913535
189.0,con,ens,0.9213734855908099,0.3601128738966246
189.0,con,esn,-0.2262379007123393,0.8216950617210188
189.0,con,ar,1.704318886164917,0.09288717965139257
189.0,con,arc,1.4784913486477738,0.14389374255888396
189.0,ens,esn,-1.3314324928607757,0.18749307129910056
189.0,ens,ar,1.154393511508931,0.2523797708098741
189.0,ens,arc,0.9963189463870131,0.3226274371919279
189.0,esn,ar,2.3662367206734323,0.02082558752581832
189.0,esn,arc,1.8362816561407818,0.07068757185722692
189.0,ar,arc,-0.47609376646338764,0.6355337011774743
190.0,con,ens,0.056801446858024365,0.9548651872973917
190.0,con,esn,-0.3273079229181362,0.7444118268054636
190.0,con,ar,0.9464271020983699,0.3471864661653755
190.0,con,arc,1.4685897307407068,0.1464237569079213
190.0,ens,esn,-0.4947959210369432,0.622293662615678
190.0,ens,ar,1.0682399224632129,0.2890824297696501
190.0,ens,arc,1.4423695901862683,0.1536577496316314
190.0,esn,ar,1.408210112791055,0.16349482284496417
190.0,esn,arc,1.7980544512890506,0.07648035769699793
190.0,ar,arc,0.722636596009223,0.4723106722650392
191.0,con,ens,-0.34567462728070725,0.7306093914929201
191.0,con,esn,-0.06306515051275347,0.9498918358897497
191.0,con,ar,1.2300239544804141,0.22274824045828256
191.0,con,arc,0.5398668613024533,0.5909781470482292
191.0,ens,esn,0.217901651795056,0.8281307874936399
191.0,ens,ar,1.2075152429599079,0.2312409741706201
191.0,ens,arc,1.0504607143513556,0.2970687241331803
191.0,esn,ar,1.5781618000220927,0.11897380466150247
191.0,esn,arc,0.6284071547529843,0.5317536142653831
191.0,ar,arc,-0.9319459716983245,0.3545227434287922
192.0,con,ens,0.34587445416806345,0.7304598508731247
192.0,con,esn,-0.005555232738482607,0.9955831678082134
192.0,con,ar,0.7598595072155383,0.4498543389605586
192.0,con,arc,0.8770314502215406,0.38342749872630755
192.0,ens,esn,-0.20484847672612785,0.8382766395122105
192.0,ens,ar,0.49828767337329244,0.6198213819472429
192.0,ens,arc,0.5381942367504366,0.5921261903777757
192.0,esn,ar,1.1184713328655618,0.26713575595601247
192.0,esn,arc,0.5693587174802412,0.5709096771401672
192.0,ar,arc,-0.2656159685385234,0.7913047256571425
193.0,con,ens,0.27838884649394996,0.7815464541649628
193.0,con,esn,0.7113004872263975,0.47929583951481236
193.0,con,ar,-0.2356760477473499,0.8143821732294991
193.0,con,arc,-0.3833413548248538,0.7026452397765123
193.0,ens,esn,0.44161086356255536,0.660151710724918
193.0,ens,ar,-0.6745766995910729,0.5021987501324154
193.0,ens,arc,-0.9332138402380131,0.35396376964375975
193.0,esn,ar,-1.0009961471671287,0.3203262272938769
193.0,esn,arc,-1.15778184773769,0.25094506153849855
193.0,ar,arc,-0.3323626035112858,0.7406230745959357
194.0,con,ens,0.9872914437351269,0.32694929419015484
194.0,con,esn,0.09341374017374149,0.9258455911345775
194.0,con,ar,0.10286707898659414,0.918366848981223
194.0,con,arc,0.3475452068180782,0.729239692990984
194.0,ens,esn,-0.9014390918990163,0.3704907138830025
194.0,ens,ar,-1.2475856643856855,0.21640045086404427
194.0,ens,arc,-0.920750170467442,0.36038891985150145
194.0,esn,ar,0.003338493882522729,0.9973459056824785
194.0,esn,arc,0.26538630870200847,0.7915031624322829
194.0,ar,arc,0.5104040486212715,0.6113974438305078
195.0,con,ens,0.39491796008718877,0.6941216034512754
195.0,con,esn,0.29019716953872643,0.7725357620543725
195.0,con,ar,0.4550195395814599,0.6505236669712734
195.0,con,arc,0.8095372773008093,0.42098911188144084
195.0,ens,esn,-0.06774104343648876,0.9461876927407901
195.0,ens,ar,0.13926050428408765,0.8896499729362005
195.0,ens,arc,1.0914523926759063,0.2788704361289908
195.0,esn,ar,0.17678691619589357,0.8601936606306559
195.0,esn,arc,0.698512831974693,0.4872041831562999
195.0,ar,arc,0.7163845956468111,0.4761716453281535
196.0,con,ens,1.4733210759303519,0.14534728283849382
196.0,con,esn,0.4591177197866114,0.647635720134501
196.0,con,ar,1.2430132223027748,0.2181953634904744
196.0,con,arc,1.3101474354673948,0.19462001797069545
196.0,ens,esn,-1.333682715933437,0.18682416226655232
196.0,ens,ar,-0.49472003150520233,0.6224161694116903
196.0,ens,arc,-0.13867624494692776,0.8901219655250097
196.0,esn,ar,0.8733299510190471,0.3856026611649378
196.0,esn,arc,1.2157123221489006,0.22836077594707127
196.0,ar,arc,0.37222816609939025,0.7108977691545062
197.0,con,ens,0.9889935560482589,0.3261218064789837
197.0,con,esn,-0.1735244444142586,0.8627472798660827
197.0,con,ar,0.8694269148617896,0.3876280440497516
197.0,con,arc,0.9418049982821455,0.3495782703472404
197.0,ens,esn,-1.1932593670571048,0.23685464212473692
197.0,ens,ar,-0.08968321114707431,0.9287987754590137
197.0,ens,arc,0.002014139604897995,0.998398762113856
197.0,esn,ar,1.1036543707829998,0.2735772685947474
197.0,esn,arc,1.1359476777500739,0.2599086209057214
197.0,ar,arc,0.13732414048888852,0.8911745205023285
198.0,con,ens,1.5374399073022555,0.12889513187158447
198.0,con,esn,0.8818686642160033,0.3810007183479186
198.0,con,ar,1.657650046442191,0.10206359393469568
198.0,con,arc,0.8273572868486163,0.4109717054780332
198.0,ens,esn,-0.11261890719599381,0.9106694410741054
198.0,ens,ar,-0.028557501924674735,0.9773024005860431
198.0,ens,arc,-0.4360244098515691,0.6642207325735033
198.0,esn,ar,0.08547648745753379,0.9321375032256602
198.0,esn,arc,-0.2237593884462798,0.8236254207804348
198.0,ar,arc,-0.45726819476883923,0.6489575745880938
199.0,con,ens,1.0690921553209995,0.28875400314306154
199.0,con,esn,0.5358816482642882,0.5937636381445649
199.0,con,ar,1.3142242840958693,0.19312298528502111
199.0,con,arc,0.9383051342784317,0.3513605628056681
199.0,ens,esn,-0.4972720516101289,0.6205781341103767
199.0,ens,ar,0.8677192405858157,0.3885558974080505
199.0,ens,arc,0.3537078927219384,0.7246363073944342
199.0,esn,ar,0.9292749835353028,0.3559862510622849
199.0,esn,arc,0.707890968409431,0.4813973831898284
199.0,ar,arc,-0.46766007925864267,0.6415013957504303
200.0,con,ens,0.22628323964134167,0.8216501243221962
200.0,con,esn,0.417179364587167,0.6778423750076106
200.0,con,ar,-0.18228117253280926,0.8558965553312086
200.0,con,arc,-1.047678459621236,0.29844284730192056
200.0,ens,esn,0.4739398312537633,0.6370391038221135
200.0,ens,ar,-0.7376090754955887,0.46325312818913744
200.0,ens,arc,-2.3045095842329206,0.024209060890445156
200.0,esn,ar,-0.8313066551984489,0.4086679926689608
200.0,esn,arc,-2.0525513016680126,0.043911060155405184
200.0,ar,arc,-2.080311773096455,0.04121264619308568
201.0,con,ens,-0.30843294332342347,0.7586821826330458
201.0,con,esn,-1.556440606711166,0.12417850706169267
201.0,con,ar,-0.6261933849768124,0.5332542163477727
201.0,con,arc,-0.33730064008226285,0.7369141939834404
201.0,ens,esn,-1.7996581654894126,0.07628654585571995
201.0,ens,ar,-0.4978291306973496,0.62018743202674
201.0,ens,arc,-0.12143609819933415,0.9036985855441647
201.0,esn,ar,1.543042622617244,0.1273946076597526
201.0,esn,arc,1.7402072065408578,0.08628095368830865
201.0,ar,arc,0.5162765092128226,0.607311943568055
202.0,con,ens,1.1052091502754284,0.27290788573218205
202.0,con,esn,-2.331296727237914,0.022665252446906734
202.0,con,ar,0.6353805430436369,0.5272818663877552
202.0,con,arc,0.895132891264119,0.37382809833817465
202.0,ens,esn,-3.200295887893604,0.00207570543531259
202.0,ens,ar,-0.8094667717596649,0.4210293755718374
202.0,ens,arc,-0.3764436375406495,0.707742208115997
202.0,esn,ar,3.1719039789635697,0.0022607884861724783
202.0,esn,arc,3.2468103346327055,0.0018028626927958213
202.0,ar,arc,0.6691036486397782,0.505662013631543
203.0,con,ens,1.1635317370548415,0.24874082543154316
203.0,con,esn,0.509943451200606,0.6117668702405211
203.0,con,ar,0.4395313766710859,0.6616910030058547
203.0,con,arc,0.5675118232333671,0.5722632700246353
203.0,ens,esn,-0.9503161446023946,0.34536717031076225
203.0,ens,ar,-1.8508209518439458,0.06860401159149246
203.0,ens,arc,-1.1237242827816127,0.2651402462643468
203.0,esn,ar,-0.16973398761052297,0.865730802561136
203.0,esn,arc,0.11595672184174743,0.908033696820097
203.0,ar,arc,0.4735411677268841,0.6373665097058885
204.0,con,ens,0.43493493308521125,0.6649869091482439
204.0,con,esn,-0.2041160939818579,0.8388724426837402
204.0,con,ar,0.5685923581008987,0.5715059037728198
204.0,con,arc,0.13630864623610622,0.8919800350071697
204.0,ens,esn,-0.7316889257403567,0.46687262448950684
204.0,ens,ar,0.0633274672490957,0.9496915307335961
204.0,ens,arc,-0.3572876997742118,0.7219829268451972
204.0,esn,ar,0.6580049870260799,0.5127564468547827
204.0,esn,arc,0.3702518364167601,0.7123456263737107
204.0,ar,arc,-0.48847014574467307,0.6267884543220895
205.0,con,ens,-1.2656342783861172,0.20990102663934973
205.0,con,esn,-1.9360893888241677,0.056954159779801776
205.0,con,ar,-0.7354204024854123,0.4645759921877315
205.0,con,arc,-0.973078948942112,0.33391309322562024
205.0,ens,esn,-2.139523053871413,0.03593285106061143
205.0,ens,ar,0.7056279600610598,0.4827950707885369
205.0,ens,arc,0.2519669388012968,0.8018156181521989
205.0,esn,ar,2.0769685473813797,0.04152982976470867
205.0,esn,arc,2.578728881819751,0.012052517527849723
205.0,ar,arc,-0.5532118226436511,0.5819064540186001
206.0,con,ens,1.665811347221017,0.10028511485060203
206.0,con,esn,1.1119582980785172,0.27001543430115565
206.0,con,ar,1.2696139636622739,0.20848754592671864
206.0,con,arc,1.115585957860508,0.2684696528447975
206.0,ens,esn,0.023228364041047424,0.9815351582173903
206.0,ens,ar,0.08090922908215657,0.935748366860333
206.0,ens,arc,0.04575268086531346,0.9636395339712412
206.0,esn,ar,0.058280269426696646,0.9536938386012181
206.0,esn,arc,0.02150109853274983,0.9829079840574698
206.0,ar,arc,-0.06238156303875026,0.9504393307058222
207.0,con,ens,1.5420737938742226,0.12762971287687194
207.0,con,esn,-0.373397542902198,0.7099973587912318
207.0,con,ar,0.9931764277221748,0.32409420371349795
207.0,con,arc,1.6411235789564114,0.10532265217681303
207.0,ens,esn,-1.4343633749457558,0.15598539224479732
207.0,ens,ar,-0.24515800536249602,0.8070617651969959
207.0,ens,arc,0.20057716852493984,0.8416192526975702
207.0,esn,ar,1.2030785460957294,0.23305772432131602
207.0,esn,arc,1.7236876697295713,0.0892425812795854
207.0,ar,arc,0.4279643316401758,0.6700099327375917
208.0,con,ens,0.41718361521582376,0.6778582859912483
208.0,con,esn,-2.771656674979531,0.007187711173008771
208.0,con,ar,0.2034546959070482,0.8393872666413427
208.0,con,arc,-0.04237136699273457,0.9663268240876808
208.0,ens,esn,-3.276629714238529,0.00165598974070775
208.0,ens,ar,-0.16269668826405698,0.8712397796897545
208.0,ens,arc,-0.4719515551677813,0.6384723460225548
208.0,esn,ar,2.509247591861701,0.014486490227057907
208.0,esn,arc,2.4681426225977994,0.016101935830226313
208.0,ar,arc,-0.3257540383647362,0.7456107709927917
209.0,con,ens,-0.11297137187036847,0.9103910652362437
209.0,con,esn,-1.0583140949952157,0.29371299603367107
209.0,con,ar,-0.9500934205132128,0.345479483174435
209.0,con,arc,-1.6367381273661068,0.10637430828111324
209.0,ens,esn,-0.47101490464783013,0.6391600986188088
209.0,ens,ar,-0.9536681007549679,0.3436797576069942
209.0,ens,arc,-1.7358769133224414,0.08718255453064444
209.0,esn,ar,-0.21001520975772175,0.8342931422641446
209.0,esn,arc,-0.9733861896473917,0.33386264698496104
209.0,ar,arc,-0.7700183839183115,0.4439955438722113
210.0,con,ens,-1.799125864991502,0.0765022194403517
210.0,con,esn,-1.2207442812993674,0.2264616536605147
210.0,con,ar,-0.3401290734665949,0.7348233926503369
210.0,con,arc,-1.2572082596323337,0.21304312390625998
210.0,ens,esn,0.987097794224228,0.3271460916938582
210.0,ens,ar,1.603151758847862,0.113605445826864
210.0,ens,arc,1.387011869006017,0.17003529322187422
210.0,esn,ar,1.1359442340768937,0.26002689994059397
210.0,esn,arc,0.043845404904499896,0.9651580463834055
210.0,ar,arc,-1.243910460132152,0.21786701424835717
211.0,con,ens,-1.068279279932316,0.2892863627456013
211.0,con,esn,-1.956682947228259,0.054617596870231704
211.0,con,ar,-0.9762482116030512,0.3325062503854541
211.0,con,arc,-1.5029719506220605,0.13761633626318093
211.0,ens,esn,-1.4360628865229412,0.15570747827401824
211.0,ens,ar,-0.016187591318369287,0.9871335704317095
211.0,ens,arc,-1.0704950218758615,0.288295796217473
211.0,esn,ar,1.3437531107543983,0.1836298150555571
211.0,esn,arc,0.6297223065685718,0.5310502976482
211.0,ar,arc,-1.2888329445142017,0.20195547636412647
212.0,con,ens,-0.587760145634443,0.5586401763053325
212.0,con,esn,-1.3854598648820882,0.1704396622028888
212.0,con,ar,-0.6225448217158736,0.5356658175999679
212.0,con,arc,-0.5923343475134198,0.5555912887665073
212.0,ens,esn,-1.0000521478043327,0.32083073520884925
212.0,ens,ar,-0.24715750480441795,0.8055310307338384
212.0,ens,arc,-0.2319382783477382,0.8172825365041017
212.0,esn,ar,0.8998058301719625,0.3713991199298954
212.0,esn,arc,0.8559095440352261,0.3950537993373211
212.0,ar,arc,-0.07145781614790357,0.9432431492725317
214.0,con,ens,2.1333381002330687,0.03661893317277664
214.0,con,esn,0.623001156796822,0.5354306618115234
214.0,con,ar,0.13036749690731533,0.8966722195644042
214.0,con,arc,1.4394430041682031,0.15475128875645955
214.0,ens,esn,-1.54018239949742,0.128297014767096
214.0,ens,ar,-2.0428567447130295,0.04506377114812091
214.0,ens,arc,0.08394490549185442,0.9333543376139823
214.0,esn,ar,-0.5542192928877772,0.5813018831412071
214.0,esn,arc,0.7093708740910971,0.48059290240645847
214.0,ar,arc,0.9614363111958162,0.33984206930355165
215.0,con,ens,-0.345520182397946,0.7307699559051538
215.0,con,esn,-1.539861617232543,0.1282349136670295
215.0,con,ar,-0.4221924868570396,0.6742164298163486
215.0,con,arc,-0.3545759535939629,0.7240045674369502
215.0,ens,esn,-1.5510783107703663,0.12552494208201184
215.0,ens,ar,-0.21124495214240732,0.8333279477571142
215.0,ens,arc,-0.1422823285103145,0.8872777362703039
215.0,esn,ar,1.1209371588678239,0.26625773448908485
215.0,esn,arc,1.3509270469346208,0.18119694691569868
215.0,ar,arc,0.144533513846143,0.8855067148826754
216.0,con,ens,1.083005979254474,0.28263112204276164
216.0,con,esn,0.5410355524678931,0.5902511444031662
216.0,con,ar,1.9041997819671614,0.06111588847505577
216.0,con,arc,1.8779055159375395,0.06468286128141945
216.0,ens,esn,-0.09166489780673111,0.927233791512851
216.0,ens,ar,1.0081133804381615,0.3169738903654061
216.0,ens,arc,1.0789254235601557,0.2844332466558319
216.0,esn,ar,0.6544089930838509,0.5150556698136057
216.0,esn,arc,0.8277144721925002,0.4107276965044021
216.0,ar,arc,0.6793734694940472,0.4992073318621516
217.0,con,ens,-0.5787829245373408,0.5646763716320087
217.0,con,esn,0.4064401560985983,0.6857145676544183
217.0,con,ar,-0.28668475578739344,0.775238394783572
217.0,con,arc,1.26700049011815,0.20954163772824996
217.0,ens,esn,0.9093841906156287,0.3664071576988286
217.0,ens,ar,0.3596159455330902,0.7202653696754693
217.0,ens,arc,1.2910412848523067,0.20112624206477142
217.0,esn,ar,-0.6962877296604788,0.4886572038860616
217.0,esn,arc,0.7298780799937228,0.46800896896052213
217.0,ar,arc,1.182584981564062,0.24115339370976432
218.0,con,ens,0.9407211096683198,0.3501776990309351
218.0,con,esn,-0.3254747894481584,0.7458211447594374
218.0,con,ar,1.311957256512479,0.1939464097983062
218.0,con,arc,1.1686278264511738,0.2466342583759363
218.0,ens,esn,-1.020982959442284,0.31088120116643697
218.0,ens,ar,0.9668829809333579,0.3370288350117855
218.0,ens,arc,0.7816992802019531,0.4371046609844004
218.0,esn,ar,1.2953783978225577,0.19957014806260934
218.0,esn,arc,1.2638326190861404,0.21060555440455062
218.0,ar,arc,-0.02210890455160686,0.9824258320265562
220.0,con,ens,0.46820765382858526,0.6411334194795809
220.0,con,esn,1.5667201509414994,0.12182223520966888
220.0,con,ar,1.175500335235035,0.2438940310156863
220.0,con,arc,-0.5235724886053776,0.6022781275719866
220.0,ens,esn,0.841356815532938,0.4030971463556212
220.0,ens,ar,0.7772838737935348,0.4396870882117765
220.0,ens,arc,-1.2715178401137466,0.20787637394427821
220.0,esn,ar,-0.1545452779097803,0.8776376014663969
220.0,esn,arc,-1.8987606813300437,0.061839758009609044
220.0,ar,arc,-2.848373977713388,0.005807886302431561
221.0,con,ens,0.21428179110884274,0.830987982314243
221.0,con,esn,-1.2887292253612006,0.20199133125273966
221.0,con,ar,0.7169919604269696,0.4759088610436123
221.0,con,arc,0.8837626475195708,0.3800323621239571
221.0,ens,esn,-1.5989835015833138,0.1146010029166921
221.0,ens,ar,0.7533720766520303,0.45390550110503414
221.0,ens,arc,1.1885318765131279,0.23888298776919778
221.0,esn,ar,2.176486306606893,0.03310216735563096
221.0,esn,arc,2.1637054168002647,0.034111700889815605
221.0,ar,arc,0.46033653710647765,0.6467877842447859
223.0,con,ens,-0.16509745215466465,0.8693500203532509
223.0,con,esn,0.06586114939272678,0.9476788274746211
223.0,con,ar,0.9271221108866684,0.3570948257157156
223.0,con,arc,1.3477497180470752,0.18214745232868482
223.0,ens,esn,0.1643843819118661,0.8699091613971044
223.0,ens,ar,0.9831632795614158,0.32896199834332185
223.0,ens,arc,1.8844226439818577,0.06372065632107479
223.0,esn,ar,0.6822781652996042,0.49734717687595653
223.0,esn,arc,0.9073968233687495,0.36735517219382907
223.0,ar,arc,0.3396846155505545,0.7351258605649464
224.0,con,ens,-1.3951196225490856,0.16745428863950726
224.0,con,esn,1.6582181350578271,0.10181317816433917
224.0,con,ar,1.0660990036473512,0.2900951112921204
224.0,con,arc,-0.15156191371250657,0.879974739286863
224.0,ens,esn,2.010339798831125,0.04830583069040233
224.0,ens,ar,1.8267026237901072,0.07207002630580951
224.0,ens,arc,0.5743540716218574,0.5675960376620917
224.0,esn,ar,-1.3155347023714914,0.1926848569359353
224.0,esn,arc,-2.0455967418913152,0.04461048046513019
224.0,ar,arc,-1.380099393754114,0.17201139834289947
225.0,con,ens,0.08646598965368635,0.931357779215765
225.0,con,esn,-2.8971795031722394,0.005104009812550044
225.0,con,ar,-0.12343605618669158,0.9021369433062238
225.0,con,arc,-0.7442941967997563,0.45934038846929837
225.0,ens,esn,-2.9371550075066173,0.004557210101018266
225.0,ens,ar,-0.2986595337104328,0.766138162246818
225.0,ens,arc,-1.1013075140593072,0.274763091163745
225.0,esn,ar,3.049759338311234,0.0032950532358488544
225.0,esn,arc,2.2977936464288233,0.02475120844256861
225.0,ar,arc,-1.8197715936402583,0.07332908122622636
226.0,con,ens,-0.7192977729455043,0.4744589441930205
226.0,con,esn,-0.6974050605898416,0.48796239081508486
226.0,con,ar,-1.530512152514685,0.13059815467206362
226.0,con,arc,-0.44111929479806317,0.660546863151564
226.0,ens,esn,-0.3526359420320531,0.7254683240279839
226.0,ens,ar,-1.5484296371133186,0.12622981387359328
226.0,ens,arc,0.2233955457694943,0.8239074024266327
226.0,esn,ar,-0.40329961971430567,0.688011993279678
226.0,esn,arc,0.4354949846838691,0.6646029712544144
226.0,ar,arc,1.7284864999373537,0.08850721491488087
227.0,con,ens,-1.5013197134362124,0.13790235333316866
227.0,con,esn,-1.904900495156336,0.061023156850531134
227.0,con,ar,-0.9670836808781954,0.3369292340700397
227.0,con,arc,-1.539394691253394,0.12834872398132696
227.0,ens,esn,-0.8507385305397249,0.39790041170181667
227.0,ens,ar,0.5505094939772569,0.5837739935294868
227.0,ens,arc,-0.5598565131929847,0.5774169705319687
227.0,esn,ar,1.0890900769583716,0.27995887725082963
227.0,esn,arc,0.40173669354225994,0.6891376723812883
227.0,ar,arc,-1.2185828019722245,0.22721341171806492
228.0,con,ens,1.6453685463275785,0.10444214155567211
228.0,con,esn,0.3823629168189291,0.7033674178998677
228.0,con,ar,0.8617328473366603,0.39181946439577264
228.0,con,arc,1.441081710082181,0.15408449758331574
228.0,ens,esn,-0.9214971992915083,0.3600017237658466
228.0,ens,ar,-0.04543170015326682,0.9638944444054209
228.0,ens,arc,0.4768712818528428,0.6349606441768303
228.0,esn,ar,0.5422417572980611,0.5893989795887751
228.0,esn,arc,1.0209930572360493,0.3108242007937455
228.0,ar,arc,0.5487104806799651,0.5849753549436087
229.0,con,ens,1.603950186375916,0.11336002703654614
229.0,con,esn,0.3564277620992056,0.7226238070321638
229.0,con,ar,1.485479826559543,0.14203829812521312
229.0,con,arc,1.605288253070055,0.11306492989025371
229.0,ens,esn,-2.7996175723128536,0.0066532715033311195
229.0,ens,ar,0.02362602588224753,0.9812201063759904
229.0,ens,arc,0.4869213791463001,0.627879928457348
229.0,esn,ar,2.5091775259382274,0.014489114872146103
229.0,esn,arc,2.5705978600869486,0.012346226491762029
229.0,ar,arc,0.5160600538806044,0.6074865163938958
230.0,con,ens,0.8252418433908282,0.41212003891342086
230.0,con,esn,1.2184256589371194,0.2272727053148721
230.0,con,ar,-0.03084306847491193,0.9754850415587997
230.0,con,arc,-0.7208306794870679,0.4734845996450583
230.0,ens,esn,0.8685995447242946,0.38812155198173903
230.0,ens,ar,-0.704920995693024,0.4832669642539479
230.0,ens,arc,-1.5375849478476231,0.1287905962348993
230.0,esn,ar,-1.5382602808048689,0.1286255638558153
230.0,esn,arc,-2.1713332015271547,0.03339876937727257
230.0,ar,arc,-1.3693719171730008,0.1753887769605922
231.0,con,ens,1.9112990144523814,0.06018188141036964
231.0,con,esn,-1.2440135149612823,0.217765830975473
231.0,con,ar,0.6489390063347031,0.5185635631975862
231.0,con,arc,0.7290861132543617,0.4684527833679055
231.0,ens,esn,-2.3669771652359195,0.020787222076802003
231.0,ens,ar,-1.5730472242020417,0.12034951743229273
231.0,ens,arc,-1.4947418882552208,0.13960822015075985
231.0,esn,ar,1.6907546405738805,0.09546284808699682
231.0,esn,arc,1.8020177458264466,0.07597495608995439
231.0,ar,arc,0.1352080535744487,0.892846816519758
232.0,con,ens,2.4777126461393575,0.01571200684168401
232.0,con,esn,-0.534756307601298,0.5945627002829637
232.0,con,ar,0.7326466713378355,0.4662919418400642
232.0,con,arc,1.4756065620354348,0.1446651724253579
232.0,ens,esn,-3.083849445656154,0.0029522169954390547
232.0,ens,ar,-2.296824200457889,0.024714420484661787
232.0,ens,arc,-1.35742192515636,0.1791353237757492
232.0,esn,ar,1.3756578193115878,0.17344216154698738
232.0,esn,arc,1.844995012291005,0.06939328590920443
232.0,ar,arc,1.2512215414171357,0.21514127504981487
233.0,con,ens,-0.06116171115327934,0.9514098317501554
233.0,con,esn,-1.800291453767132,0.07624985052205824
233.0,con,ar,0.24559953453088068,0.8067320040083367
233.0,con,arc,1.008644623273967,0.3167208168845942
233.0,ens,esn,-1.6164667268354842,0.11062373960718327
233.0,ens,ar,0.24917608238906908,0.8039756923002371
233.0,ens,arc,0.9695117750775242,0.3357257818682896
233.0,esn,ar,2.3211847334440527,0.023281886859218184
233.0,esn,arc,3.1653333737915332,0.0023181523412408806
233.0,ar,arc,0.8701513919513307,0.3872790427117955
235.0,con,ens,1.9354210091345865,0.05709817035340606
235.0,con,esn,-0.9049465520222097,0.36868884289478365
235.0,con,ar,1.1791338102375648,0.242454145294478
235.0,con,arc,2.4291815887519475,0.01778066116645803
235.0,ens,esn,-3.255516966767352,0.0017660467360526143
235.0,ens,ar,-0.5427267714337622,0.5890924129557615
235.0,ens,arc,1.3835591334543997,0.1710187497923107
235.0,esn,ar,2.5202129283361967,0.0140809755667309
235.0,esn,arc,3.6829335306196826,0.00045817385634533625
235.0,ar,arc,3.0181554285856627,0.0035775196150337123
236.0,con,ens,1.9892676230073627,0.050696236740270476
236.0,con,esn,0.047622061984638066,0.9621570395328525
236.0,con,ar,1.1814476295830005,0.24154040782986932
236.0,con,arc,1.5463632631040038,0.12665849659906955
236.0,ens,esn,-1.7917684110482262,0.07761923822562168
236.0,ens,ar,-1.1170812651611195,0.26789105614275277
236.0,ens,arc,-0.18322910043123644,0.8551634971325529
236.0,esn,ar,0.8987485766867356,0.3719580847789842
236.0,esn,arc,1.5687068424693915,0.1213582607319602
236.0,ar,arc,0.9207188531365059,0.3604521682797509
